codigo,valor_atual,min_52_semanas,max_52_semanas,valorizacao_12m,liquidez_media_diaria,dy,p/l,peg_ratio,p/vp,ev/ebitda,ev/ebit,p/ebitda,p/ebit,vpa,p/ativo,lpa,p/sr,p/cap_giro,p/ativo_circ_liq,div_liquida/pl,div_liquida/ebitda,div_liquida/ebit,pl/ativos,passivos/ativos,liq_corrente,m_bruta,m_ebitda,m_ebit,m_liquida,roe,roa,roic,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,patrimonio_liquido,ativos,ativo_circulante,divida_bruta,disponibilidade,divida_liquida,valor_de_mercado,valor_de_firma,segmento_de_listagem,free_float,setor_de_atuacao,subsetor_de_atuacao,segmento_de_atuacao
MWET3,22.5,22.5,69.78,-0.5,2250.0,0.0,0.27,0.0,-0.96,1.28,1.36,0.64,0.68,-23.33,0.2,83.15,0.2,25.48,-0.35,0.0,0.76,0.81,-0.21,1.22,1.02,0.161,0.316,0.297,0.751,-3.564,0.743,10.913,0.99,-0.007,0.0,-48018000.0,230297000.0,96759000.0,54771000.0,214000.0,54557000.0,37661455.0,92218455.0,,0.497,Bens Industriais,Material de Transporte,Material Rodoviário
MWET4,16.2,5.67,40.39,1.331,59788.35,0.0,0.19,0.0,-0.69,1.28,1.36,0.46,0.49,-23.33,0.14,83.15,0.15,18.35,-0.25,0.0,0.76,0.81,-0.21,1.22,1.02,0.161,0.316,0.297,0.751,-3.564,0.743,10.913,0.99,-0.007,0.0,-48018000.0,230297000.0,96759000.0,54771000.0,214000.0,54557000.0,37661455.0,92218455.0,,0.497,Bens Industriais,Material de Transporte,Material Rodoviário
MYPK3,14.78,11.07,18.46,0.088,17160731.52,0.068,7.25,-0.04,0.56,4.34,6.75,1.43,2.23,26.5,0.16,2.04,0.18,1.34,-0.3,1.13,2.9,4.52,0.28,0.69,1.32,0.124,0.125,0.08,0.025,0.077,0.022,0.068,0.88,0.05,0.447,4074168000.0,14431473000.0,6953970000.0,5624445000.0,1006988000.0,4617457000.0,2285810467.0,6903267467.0,Novo Mercado,0.895,Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas
NAFG3,64.37,0.0,0.0,0.0,0.0,0.0,11.8,-1.14,2.76,3.93,5.06,5.19,6.68,23.3,1.15,5.46,1.1,3.2,-2.87,0.48,0.91,1.17,0.42,0.58,2.52,0.411,0.212,0.165,0.093,0.234,0.098,0.159,1.05,0.079,0.352,316392000.0,758223000.0,453920000.0,255547000.0,102387000.0,153160000.0,508315292.0,661475292.0,,0.0,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos
NAFG4,19.02,0.0,0.0,0.0,0.0,0.0,3.49,-0.34,0.82,3.93,5.06,1.53,1.97,23.3,0.34,5.46,0.33,0.94,-0.85,0.48,0.91,1.17,0.42,0.58,2.52,0.411,0.212,0.165,0.093,0.234,0.098,0.159,1.05,0.079,0.352,316392000.0,758223000.0,453920000.0,255547000.0,102387000.0,153160000.0,508315292.0,661475292.0,,0.0,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos
NEOE3,16.25,14.45,18.7,-0.123,21595925.04,0.027,4.6,0.06,0.83,0.0,6.45,0.0,2.57,19.65,0.24,3.53,0.47,-12.41,-0.31,1.25,0.0,3.88,0.29,0.7,0.92,0.244,0.0,0.184,0.103,0.18,0.053,0.106,0.51,0.17,0.692,23854000000.0,81030000000.0,18125000000.0,34124000000.0,4407000000.0,29717000000.0,19724205280.0,49441205280.0,Novo Mercado,0.186,Utilidade Pública,Energia Elétrica,Energia Elétrica
NORD3,10.95,9.29,27.65,-0.587,7052.38,0.0,-72.94,0.18,-0.51,0.0,55.96,0.0,38.06,-21.28,4.13,-0.15,36.62,-1.56,-4.51,0.0,0.0,19.74,-8.03,9.03,0.03,0.909,0.0,0.962,-0.502,-0.007,-0.057,-0.018,0.11,0.0,0.0,-140887000.0,17555000.0,1481000.0,37631000.0,19000.0,37612000.0,68995884.0,106607884.0,,0.011,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
NTCO3,22.6,20.24,61.05,-0.548,246058802.04,0.0,58.65,-0.35,1.12,10.95,40.28,8.73,32.13,20.19,0.53,0.38,0.77,7.17,-0.75,0.26,2.06,7.58,0.47,0.52,1.34,0.649,0.088,0.024,0.013,0.019,0.009,0.007,0.69,0.361,0.006,27849889000.0,58635276000.0,17080431000.0,12693821000.0,5358947000.0,7334874000.0,31633878019.0,38968752019.0,Novo Mercado,0.609,Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal
ODPV3,12.39,11.69,16.42,-0.094,21181583.57,0.038,17.47,2.22,5.83,0.71,12.02,0.74,12.59,2.13,3.46,0.71,3.62,-2613.24,-4.99,-0.3,-0.04,-0.64,0.59,0.4,1.0,0.591,4.893,0.287,0.207,0.334,0.198,0.311,0.96,0.072,0.113,1129383000.0,1900406000.0,581749000.0,0.0,334706000.0,-334706000.0,6619933108.0,6285227108.0,Novo Mercado,0.484,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
OFSA3,26.92,22.71,38.05,-0.196,184755.91,0.018,13.46,0.45,2.28,9.33,11.08,8.54,10.13,11.8,1.29,2.0,1.7,3.27,-3.3,0.22,0.83,0.98,0.57,0.43,2.86,0.506,0.199,0.168,0.126,0.169,0.096,0.127,0.76,0.065,0.093,636339000.0,1122718000.0,682649000.0,323927000.0,183167000.0,140760000.0,1446912341.0,1587672341.0,Novo Mercado,0.437,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
OIBR3,1.06,0.69,2.19,-0.516,90757818.96,0.0,-1.3,0.02,6.59,58.91,-17.33,11.7,-3.44,0.16,0.09,-0.82,3.49,0.31,-0.24,26.49,47.03,-13.83,0.01,0.99,1.97,0.262,0.299,-1.015,-2.686,-5.067,-0.071,-0.171,0.03,-0.194,0.0,1061809000.0,75529348000.0,46291077000.0,31339944000.0,3212126000.0,28127818000.0,7101372060.0,35229190060.0,Nível 1,0.902,Comunicações,Telecomunicações,Telecomunicações
OIBR4,1.75,1.24,2.8,-0.375,2102037.09,0.0,-2.13,0.03,10.81,58.91,-17.33,19.2,-5.65,0.16,0.15,-0.82,5.73,0.5,-0.39,26.49,47.03,-13.83,0.01,0.99,1.97,0.262,0.299,-1.015,-2.686,-5.067,-0.071,-0.171,0.03,-0.194,0.0,1061809000.0,75529348000.0,46291077000.0,31339944000.0,3212126000.0,28127818000.0,7101372060.0,35229190060.0,Nível 1,0.902,Comunicações,Telecomunicações,Telecomunicações
OMGE3,27.57,25.74,43.36,-0.328,49236324.19,0.0,-32.03,0.0,1.59,0.0,19.16,0.0,9.88,17.39,0.54,-0.86,3.42,10.86,-0.62,1.49,0.0,9.27,0.34,0.63,1.72,0.324,0.0,0.346,-0.107,-0.05,-0.017,0.052,0.16,0.504,0.0,3483569000.0,10175707000.0,1217702000.0,5786080000.0,605725000.0,5180355000.0,5521562589.0,10701917589.0,,0.629,Utilidade Pública,Energia Elétrica,Energia Elétrica
OSXB3,7.75,6.5,20.39,-0.598,123012.87,0.0,-0.06,0.0,0.0,0.0,17.99,0.0,0.09,-1652.33,0.01,-126.74,1.16,-0.04,-0.01,0.0,0.0,17.9,-2.19,3.19,0.02,0.935,0.0,12.352,-18.917,-0.077,-0.168,0.082,0.01,-0.444,0.0,-5201601000.0,2375552000.0,13426000.0,4665292000.0,2690000.0,4662602000.0,24365814.0,4686967814.0,Novo Mercado,0.506,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Equipamentos e Serviços
PARD3,23.32,17.7,25.44,0.055,7924276.39,0.012,14.11,0.2,3.55,6.43,8.39,6.34,8.27,6.57,1.44,1.66,1.54,12.58,-2.33,0.08,0.14,0.19,0.41,0.59,1.43,0.314,0.243,0.186,0.109,0.252,0.102,0.238,0.94,0.141,0.211,860764000.0,2118281000.0,807585000.0,325127000.0,255358000.0,69769000.0,3032154474.0,3101923474.0,Novo Mercado,0.318,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
PATI3,69.0,25.46,86.0,1.404,13007.0,0.034,4.98,0.03,1.88,0.0,4.04,0.0,3.5,36.71,0.83,13.84,0.65,1.49,-6.32,0.3,0.0,0.56,0.44,0.56,2.81,0.207,0.0,0.186,0.131,0.377,0.167,0.202,1.28,0.177,0.973,878602000.0,1988545000.0,1727170000.0,649777000.0,384867000.0,264910000.0,1642105887.0,1907015887.0,,0.046,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço
PATI4,60.0,31.55,91.6,0.902,15427.67,0.04,4.33,0.03,1.63,0.0,4.04,0.0,3.04,36.71,0.72,13.84,0.57,1.29,-5.49,0.3,0.0,0.56,0.44,0.56,2.81,0.207,0.0,0.186,0.131,0.377,0.167,0.202,1.28,0.177,0.973,878602000.0,1988545000.0,1727170000.0,649777000.0,384867000.0,264910000.0,1642105887.0,1907015887.0,,0.046,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço
PCAR3,22.91,18.95,70.72,-0.643,53566658.13,0.095,3.83,0.02,0.47,0.0,9.93,0.0,5.37,49.2,0.13,5.99,0.24,-176.89,-0.18,0.4,0.0,4.6,0.27,0.67,1.0,0.374,0.0,0.045,0.062,0.122,0.033,0.039,0.53,0.066,0.435,13255000000.0,48695000000.0,14256000000.0,9834000000.0,4526000000.0,5308000000.0,6142529646.0,11450529646.0,Novo Mercado,0.583,Consumo não Cíclico,Comércio e Distribuição,Alimentos
PCAR4,72.11,0.0,0.0,0.0,0.0,0.0,12.03,0.08,1.47,0.0,9.93,0.0,16.85,49.2,0.4,5.99,0.75,-555.06,-0.56,0.4,0.0,4.6,0.27,0.67,1.0,0.374,0.0,0.045,0.062,0.122,0.033,0.039,0.53,0.066,0.435,13255000000.0,48695000000.0,14256000000.0,9834000000.0,4526000000.0,5308000000.0,6142529646.0,11450529646.0,Novo Mercado,0.583,Consumo não Cíclico,Comércio e Distribuição,Alimentos
PDGR3,1.64,1.1,7.92,-0.793,1860004.26,0.0,-0.22,0.0,-0.02,-4.7,-4.67,-0.38,-0.38,-97.96,0.06,-7.23,0.23,-0.03,-0.27,0.0,-4.33,-4.3,-3.92,4.96,0.29,0.276,-0.598,-0.602,-1.014,-0.074,-0.289,0.059,0.29,-0.352,0.0,-5499089000.0,1402511000.0,1072970000.0,1166364000.0,131769000.0,1034595000.0,89252197.0,1123847197.0,Novo Mercado,1.0,Consumo Cíclico,Construção Civil,Incorporações
PEAB3,64.95,53.01,79.5,0.112,12953.8,0.174,3.07,-0.07,1.02,1.18,1.2,2.2,2.23,63.81,0.91,21.17,33.12,1.7,-2.03,-0.55,-1.19,-1.2,0.89,0.11,40.28,0.823,15.054,14.877,10.794,0.332,0.297,0.293,0.03,-0.088,0.602,819966000.0,916276000.0,504756000.0,22259000.0,473273000.0,-451014000.0,899198203.0,448184203.0,,0.343,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas
PEAB4,75.0,57.36,90.5,0.264,14647.0,0.166,3.54,-0.08,1.18,1.18,1.2,2.54,2.57,63.81,1.05,21.17,38.24,1.96,-2.34,-0.55,-1.19,-1.2,0.89,0.11,40.28,0.823,15.054,14.877,10.794,0.332,0.297,0.293,0.03,-0.088,0.602,819966000.0,916276000.0,504756000.0,22259000.0,473273000.0,-451014000.0,899198203.0,448184203.0,,0.343,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas
PETR3,36.11,17.2,36.99,0.502,710670353.65,0.157,3.49,-0.01,1.28,2.56,3.24,1.69,2.14,28.29,0.48,10.35,1.2,17.03,-0.58,0.71,0.94,1.19,0.38,0.61,1.2,0.511,0.71,0.561,0.343,0.366,0.139,0.249,0.4,-0.033,0.0,369077000000.0,974689000000.0,166334000000.0,324124000000.0,62314000000.0,261810000000.0,453298328792.0,715108328792.0,Nível 2,0.632,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
PETR4,32.91,17.24,33.88,0.396,2180571626.96,0.171,3.18,-0.01,1.16,2.56,3.24,1.54,1.95,28.29,0.44,10.35,1.09,15.54,-0.53,0.71,0.94,1.19,0.38,0.61,1.2,0.511,0.71,0.561,0.343,0.366,0.139,0.249,0.4,-0.033,0.0,369077000000.0,974689000000.0,166334000000.0,324124000000.0,62314000000.0,261810000000.0,453298328792.0,715108328792.0,Nível 2,0.632,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
PINE4,1.67,1.58,3.44,-0.307,391303.39,0.0,-5.07,-0.09,0.32,-1.55,-1.43,-3.14,-2.9,5.21,0.02,-0.33,0.29,-0.1,-0.02,0.0,0.0,0.0,0.05,0.95,0.59,0.151,-0.093,-0.101,-0.058,-0.063,-0.003,0.0,0.06,0.047,0.0,771253000.0,14781296000.0,3534295000.0,0.0,354250000.0,0.0,121934269.0,121934269.0,Nível 2,0.365,Financeiro e Outros,Intermediários Financeiros,Bancos
PLAS3,10.9,4.26,19.49,1.163,8890.13,0.0,-1.19,0.0,-0.47,-27.15,-6.54,-11.69,-2.82,-23.05,0.23,-9.18,0.23,-0.6,-0.32,0.0,-15.46,-3.72,-0.48,1.48,0.44,0.063,-0.02,-0.082,-0.195,-0.399,-0.191,0.517,0.98,-0.051,0.0,-286400000.0,596139000.0,178243000.0,193067000.0,13965000.0,179102000.0,135437056.0,314539056.0,,0.4,Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas
PMAM3,8.25,7.62,23.45,-0.114,3320880.13,0.0,-0.77,0.01,-0.46,-30.61,-13.32,-3.19,-1.39,-18.06,0.11,-10.65,0.07,-0.14,-0.17,0.0,-27.39,-11.92,-0.23,1.23,0.34,0.005,-0.022,-0.05,-0.09,-0.59,-0.138,-0.116,1.53,-0.044,0.0,-783935000.0,3348777000.0,1306448000.0,3198138000.0,136447000.0,3061691000.0,359383870.0,3421074870.0,Novo Mercado,1.0,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Cobre
PNVL3,14.06,11.02,21.24,-0.338,7083211.22,0.012,26.99,0.67,2.07,10.41,25.45,8.53,20.84,6.85,0.94,0.52,0.68,3.39,-2.27,0.47,1.94,4.74,0.46,0.54,1.91,0.303,0.08,0.033,0.025,0.077,0.035,0.058,1.39,0.073,0.117,1029346000.0,2253832000.0,1314467000.0,690040000.0,205527000.0,484513000.0,2115811158.0,2600324158.0,Novo Mercado,0.477,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
PNVL4,18.62,16.8,21.5,-0.053,83188.67,0.002,35.48,0.87,2.72,10.41,25.45,11.21,27.4,6.85,1.24,0.52,0.89,4.46,-2.98,0.47,1.94,4.74,0.46,0.54,1.91,0.303,0.08,0.033,0.025,0.077,0.035,0.058,1.39,0.073,0.117,1029346000.0,2253832000.0,1314467000.0,690040000.0,205527000.0,484513000.0,2115811158.0,2600324158.0,Novo Mercado,0.477,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
POMO3,2.78,2.31,3.27,0.004,936071.0,0.038,6.03,0.01,0.93,10.95,13.27,7.08,8.58,3.0,0.41,0.46,0.76,1.55,-0.84,0.41,3.14,3.81,0.44,0.55,2.05,0.119,0.108,0.089,0.127,0.154,0.067,0.047,0.53,0.056,0.381,2843206000.0,6476715000.0,3330019000.0,2346852000.0,1178295000.0,1168557000.0,2903172737.0,4071729737.0,Nível 2,0.765,Bens Industriais,Material de Transporte,Material Rodoviário
POMO4,3.31,2.45,3.57,0.107,19749056.78,0.032,7.22,0.01,1.11,10.95,13.27,8.48,10.27,3.0,0.49,0.46,0.91,1.85,-1.0,0.41,3.14,3.81,0.44,0.55,2.05,0.119,0.108,0.089,0.127,0.154,0.067,0.047,0.53,0.056,0.381,2843206000.0,6476715000.0,3330019000.0,2346852000.0,1178295000.0,1168557000.0,2903172737.0,4071729737.0,Nível 2,0.765,Bens Industriais,Material de Transporte,Material Rodoviário
POSI3,9.49,3.85,15.58,1.104,31125565.04,0.036,4.35,0.01,1.13,3.31,3.63,2.65,2.9,8.37,0.4,2.17,0.43,1.28,-2.16,0.29,0.69,0.75,0.36,0.64,1.63,0.232,0.161,0.147,0.098,0.259,0.092,0.203,0.95,0.035,0.0,1187044000.0,3320375000.0,2702192000.0,734833000.0,388751000.0,346082000.0,1327248000.0,1673330000.0,Novo Mercado,0.55,Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos
PRIO3,23.94,15.18,28.15,0.557,461587910.17,0.0,19.77,0.13,3.72,7.88,11.71,8.01,11.89,6.44,1.85,1.21,6.05,5.0,-3.54,-0.09,-0.19,-0.28,0.5,0.5,4.46,0.516,0.756,0.509,0.306,0.188,0.094,0.159,0.31,0.497,0.575,5686920000.0,11445166000.0,5463662000.0,4025028000.0,4526210000.0,-501182000.0,21351216053.0,20850034053.0,Novo Mercado,0.951,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
PRNR3,7.07,5.84,10.56,-0.12,592001.09,0.008,10.89,-0.05,1.17,6.17,13.15,6.67,14.22,5.94,0.75,0.64,0.71,2.76,-1.73,-0.1,-0.56,-1.19,0.64,0.36,1.94,0.174,0.106,0.05,0.065,0.107,0.069,0.028,1.06,0.0,0.0,230946000.0,358453000.0,202167000.0,48469000.0,71110000.0,-22641000.0,271968716.0,249327716.0,Novo Mercado,0.979,Bens Industriais,Serviços,Serviços Diversos
PSSA3,19.92,18.7,29.27,-0.162,43283295.22,0.131,9.12,-0.65,1.43,2.81,3.28,8.18,9.55,14.03,0.33,2.19,0.63,6.16,-0.94,-0.93,-5.36,-6.25,0.23,0.77,1.09,1.0,0.077,0.066,0.069,0.156,0.036,0.087,0.52,0.038,0.072,9069148000.0,39334432000.0,25506296000.0,0.0,8465821000.0,-8465821000.0,12905857758.0,4440036758.0,Novo Mercado,0.281,Financeiro e Outros,Previdência e Seguros,Seguradoras
PTBL3,9.26,7.47,17.96,0.052,8038134.96,0.11,6.94,0.08,3.64,5.41,6.77,3.96,4.95,2.53,0.61,1.33,0.76,4.96,-1.15,1.31,1.42,1.78,0.17,0.83,1.36,0.416,0.191,0.152,0.109,0.525,0.088,0.221,0.81,0.047,0.301,373390000.0,2223585000.0,1043809000.0,822262000.0,332911000.0,489351000.0,1370550941.0,1859901941.0,Novo Mercado,0.449,Bens Industriais,Construção e Engenharia,Produtos para Construção
PTNT3,12.2,7.5,29.02,0.54,226909.0,0.017,11.84,0.01,1.72,3.41,5.93,3.97,6.9,7.13,0.81,1.03,0.76,3.98,-1.73,0.32,0.73,1.27,0.47,0.53,1.63,0.174,0.192,0.11,0.064,0.145,0.069,0.129,1.07,0.081,0.377,342492503.0,722286755.0,381991005.0,209391177.0,100822581.0,108568596.0,397032600.0,505601196.0,,0.665,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
PTNT4,6.29,4.27,7.54,0.286,127880.3,0.032,6.09,0.01,0.88,3.41,5.93,2.04,3.55,7.13,0.42,1.03,0.39,2.05,-0.89,0.32,0.73,1.27,0.47,0.53,1.63,0.174,0.192,0.11,0.064,0.145,0.069,0.129,1.07,0.081,0.377,342492503.0,722286755.0,381991005.0,209391177.0,100822581.0,108568596.0,397032600.0,505601196.0,,0.665,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
QUAL3,18.06,14.62,34.2,-0.428,34811652.09,0.115,13.44,-4.18,3.06,6.62,10.46,5.51,8.71,5.89,1.07,1.34,2.45,-6.38,-1.71,0.61,1.1,1.74,0.35,0.65,0.69,0.796,0.445,0.281,0.182,0.228,0.08,0.112,0.44,0.032,0.109,1671413000.0,4761203000.0,1774794000.0,2169835000.0,1147622000.0,1022213000.0,5126458566.0,6148671566.0,Novo Mercado,0.975,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
RADL3,22.98,20.45,28.1,-0.088,162729515.17,0.01,51.14,0.62,8.0,14.89,29.32,14.33,28.22,2.88,2.64,0.45,1.64,18.32,-5.3,0.28,0.5,0.98,0.33,0.67,1.4,0.297,0.114,0.058,0.032,0.156,0.052,0.171,1.61,0.177,0.169,4752112000.0,14406185000.0,7230070000.0,1564789000.0,247158000.0,1317631000.0,38176102300.0,39493733300.0,Novo Mercado,0.648,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
RAIL3,15.61,15.51,21.7,-0.281,173603543.96,0.0,54.1,6.7,1.91,10.84,21.02,7.79,15.1,8.2,0.63,0.29,3.82,4.04,-0.82,0.75,3.08,5.98,0.33,0.67,2.94,0.311,0.491,0.253,0.071,0.035,0.012,0.05,0.16,0.109,0.0,15208901000.0,46221689000.0,10880365000.0,19825942000.0,8343394000.0,11482548000.0,28906335552.0,40388883552.0,Novo Mercado,0.656,Bens Industriais,Transporte,Transporte Ferroviário
RANI3,6.46,5.23,9.47,0.097,6476595.39,0.054,6.52,0.02,1.75,4.27,5.3,3.66,4.54,3.72,0.8,1.0,1.13,3.45,-1.31,0.29,0.6,0.74,0.46,0.54,2.45,0.375,0.308,0.248,0.173,0.268,0.122,0.186,0.71,0.063,2.489,954241000.0,2094360000.0,818868000.0,635739000.0,363177000.0,272562000.0,1676383135.0,1948945135.0,Novo Mercado,0.413,Materiais Básicos,Madeira e Papel,Papel e Celulose
RANI4,5.5,0.0,0.0,0.0,0.0,0.0,5.52,0.02,1.48,4.27,5.3,3.09,3.84,3.72,0.67,1.0,0.95,2.92,-1.11,0.29,0.6,0.74,0.46,0.54,2.45,0.375,0.308,0.248,0.173,0.268,0.122,0.186,0.71,0.063,2.489,954241000.0,2094360000.0,818868000.0,635739000.0,363177000.0,272562000.0,1676383135.0,1948945135.0,Novo Mercado,0.413,Materiais Básicos,Madeira e Papel,Papel e Celulose
RAPT3,12.47,9.49,13.86,0.143,146653.86,0.052,3.97,0.01,1.62,3.54,4.01,2.38,2.7,7.69,0.4,3.14,0.5,1.47,-1.02,0.85,1.24,1.41,0.24,0.68,1.79,0.26,0.209,0.184,0.125,0.409,0.1,0.157,0.8,0.116,0.0,2531010000.0,10339502000.0,6332563000.0,3986398000.0,1845511000.0,2140887000.0,3962037542.0,6102924542.0,Nível 1,0.604,Bens Industriais,Material de Transporte,Material Rodoviário
RAPT4,11.81,10.03,14.83,-0.132,33365564.87,0.055,3.76,0.01,1.54,3.54,4.01,2.26,2.56,7.69,0.38,3.14,0.47,1.39,-0.97,0.85,1.24,1.41,0.24,0.68,1.79,0.26,0.209,0.184,0.125,0.409,0.1,0.157,0.8,0.116,0.0,2531010000.0,10339502000.0,6332563000.0,3986398000.0,1845511000.0,2140887000.0,3962037542.0,6102924542.0,Nível 1,0.604,Bens Industriais,Material de Transporte,Material Rodoviário
RCSL4,1.21,1.1,2.25,-0.166,1721489.17,0.0,-145.32,2.04,-2.15,93.27,173.81,54.25,101.1,-0.58,1.45,-0.01,1.73,21.37,-3.1,0.0,-1.3,-2.43,-0.67,1.68,1.15,0.147,0.032,0.017,-0.012,-0.015,-0.01,-0.021,0.84,1.17,0.0,-43698000.0,64793000.0,34455000.0,57000.0,2313000.0,-2256000.0,163899631.0,161643631.0,,1.0,Bens Industriais,Material de Transporte,Material Rodoviário
RDNI3,9.26,8.0,12.9,-0.15,267599.48,0.001,21.03,-0.05,0.65,120.0,103.55,54.91,47.38,14.26,0.22,0.44,1.06,0.91,-0.42,0.77,65.27,56.32,0.34,0.65,2.08,0.255,0.019,0.022,0.051,0.031,0.011,-0.002,0.21,-0.107,0.234,624005000.0,1812553000.0,854181000.0,523141000.0,41398000.0,481743000.0,403995328.0,885738328.0,Novo Mercado,0.344,Consumo Cíclico,Construção Civil,Incorporações
REDE3,6.82,6.31,10.42,-0.345,9869.67,0.143,9.66,0.08,3.88,6.09,7.41,3.98,4.84,1.76,0.6,0.71,0.98,7.9,-0.84,2.06,2.11,2.57,0.15,0.78,1.35,0.252,0.247,0.203,0.102,0.402,0.062,0.165,0.61,0.066,0.295,3706949000.0,24082548000.0,7004419000.0,9209089000.0,1580059000.0,7629030000.0,14392405411.0,22021435411.0,,0.004,Utilidade Pública,Energia Elétrica,Energia Elétrica
RENT3,58.74,45.21,69.11,-0.14,384891945.3,0.007,22.35,0.17,6.0,14.83,16.83,12.74,14.46,9.84,2.04,2.64,4.02,28.65,-2.72,0.97,2.06,2.34,0.34,0.66,1.4,0.407,0.316,0.278,0.18,0.268,0.091,0.123,0.51,0.213,0.379,7465068000.0,21939976000.0,5496792000.0,10754036000.0,3497636000.0,7256400000.0,44848134197.0,52104534197.0,Novo Mercado,0.784,Consumo Cíclico,Diversos,Aluguel de carros
RLOG3,23.08,19.62,23.08,0.176,105214775.75,0.0,82.76,-2.42,4.26,6.4,12.09,2.74,5.17,5.41,0.23,0.28,1.53,1.49,-0.31,5.71,3.66,6.92,0.05,0.71,2.64,0.347,0.561,0.297,0.019,0.052,0.003,0.055,0.15,0.506,0.044,2507239000.0,46607632000.0,11572336000.0,22777523000.0,8473707000.0,14303816000.0,10691215482.0,24995031482.0,,0.264,Bens Industriais,Transporte,Transporte Ferroviário
RNEW11,7.43,6.41,20.49,-0.418,50972.52,0.0,2.34,-0.02,-0.33,-63.22,-319.59,-9.23,-46.68,-22.7,0.1,3.17,3.17,0.76,-0.18,0.0,-53.98,-272.9,-0.31,1.31,1.43,0.047,-0.344,-0.068,1.356,-0.14,0.044,-0.007,0.03,-0.297,-0.004,-828222000.0,2655902000.0,1177696000.0,1831961000.0,246930000.0,1585031000.0,271145586.0,1856176586.0,Nível 2,0.344,Utilidade Pública,Energia Elétrica,Energia Elétrica
RNEW3,2.54,2.21,6.7,-0.46,138473.78,0.0,2.45,-0.02,-0.34,-63.22,-319.59,-9.66,-48.82,-7.57,0.11,1.06,3.32,0.79,-0.19,0.0,-53.98,-272.9,-0.31,1.31,1.43,0.047,-0.344,-0.068,1.356,-0.14,0.044,-0.007,0.03,-0.297,-0.004,-828222000.0,2655902000.0,1177696000.0,1831961000.0,246930000.0,1585031000.0,271145586.0,1856176586.0,Nível 2,0.344,Utilidade Pública,Energia Elétrica,Energia Elétrica
RNEW4,2.39,2.11,6.8,-0.387,322221.83,0.0,2.27,-0.02,-0.32,-63.22,-319.59,-8.95,-45.24,-7.57,0.1,1.06,3.08,0.74,-0.18,0.0,-53.98,-272.9,-0.31,1.31,1.43,0.047,-0.344,-0.068,1.356,-0.14,0.044,-0.007,0.03,-0.297,-0.004,-828222000.0,2655902000.0,1177696000.0,1831961000.0,246930000.0,1585031000.0,271145586.0,1856176586.0,Nível 2,0.344,Utilidade Pública,Energia Elétrica,Energia Elétrica
ROMI3,16.95,14.54,36.63,-0.013,15879839.48,0.046,5.26,0.04,1.35,6.88,8.36,5.13,6.24,12.53,0.65,3.21,0.95,2.2,-1.63,0.45,1.73,2.11,0.48,0.52,1.98,0.324,0.185,0.153,0.181,0.256,0.124,0.137,0.68,0.099,1.066,919233000.0,1900183000.0,1137982000.0,531639000.0,113471000.0,418168000.0,1240809960.0,1658977960.0,Novo Mercado,0.508,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
